id	filename	md5	size	state
3816798a-5a00-4b79-a4a3-7614e31c0c87	3816798a-5a00-4b79-a4a3-7614e31c0c87/unc.edu.c130027b-a3f5-49be-b26d-a0416b7904b5.2306461.rsem.genes.normalized_results	009577a8a412b8a1a480b94c1b8da6c9	434296	validated
39b54fd8-ba38-46c0-bf22-b3688a5b8f2c	39b54fd8-ba38-46c0-bf22-b3688a5b8f2c/unc.edu.eb3cfcc9-657c-4527-ac58-948307cae54c.2504954.rsem.genes.normalized_results	bdf05842212e3132f9aaa8fb6eb998e7	434731	validated
3a10d908-806e-47a5-ab08-93f9f984d005	3a10d908-806e-47a5-ab08-93f9f984d005/unc.edu.60b688ac-61c5-4407-82e4-545cb869dca4.2650213.rsem.genes.normalized_results	173d3910d8c1b4e8721ca7c056992cba	435651	validated
3a79c487-16fa-4ec2-91da-00a1ccbd0ac1	3a79c487-16fa-4ec2-91da-00a1ccbd0ac1/unc.edu.c07c2f21-21d4-49cb-93bb-8d128966fcd6.1351760.rsem.genes.normalized_results	a69f48c81db95f46b59e10f29247eddd	435912	validated
3b2570c1-508b-4f17-805c-5330bd044202	3b2570c1-508b-4f17-805c-5330bd044202/unc.edu.5d19bc28-408e-4dc6-bc4b-95b28fa0dddc.2307466.rsem.genes.normalized_results	2205263e07caa34d62b3984eca6207b7	434323	validated
3c17f568-7f67-4e1a-b0e4-aa08c6da1bee	3c17f568-7f67-4e1a-b0e4-aa08c6da1bee/unc.edu.4c4fbc19-727b-48b0-82e0-42ca8309f315.1384826.rsem.genes.normalized_results	af89dd78ba87856b6c5d1d6bfdcbbf33	435687	validated
3c6a831a-543e-4e13-9d34-16605d1c7322	3c6a831a-543e-4e13-9d34-16605d1c7322/unc.edu.4ecec21e-cbd5-42ec-af2e-bf58f2710458.2500077.rsem.genes.normalized_results	82b711cb4a672e443d784b9d2fcdc2fa	434038	validated
3d221574-a45e-499a-80a3-082867c0f7a3	3d221574-a45e-499a-80a3-082867c0f7a3/unc.edu.d22b6ef3-9b08-44d9-b37f-e7f61ce89404.1113719.rsem.genes.normalized_results	6e373ad04529667c37e65cb54ce10d20	434917	validated
3d43f4e1-fb3b-443a-a758-248e936f2622	3d43f4e1-fb3b-443a-a758-248e936f2622/unc.edu.949b3248-f078-43cc-b6d8-39e9eabf88f1.2545705.rsem.genes.normalized_results	ad165d13322f6b6c0076ce9673ae289a	434902	validated
3f7495ea-7d65-44e9-9ec6-2fb5cb2406e6	3f7495ea-7d65-44e9-9ec6-2fb5cb2406e6/unc.edu.b76b37cf-c9af-419d-a7c4-f97747de2946.2504763.rsem.genes.normalized_results	637ec4f08af9b1cbf14b2889d5013eb6	433816	validated
41b0a109-c92e-4323-b881-856f789d7554	41b0a109-c92e-4323-b881-856f789d7554/unc.edu.f7df4f7f-cd8e-44ba-b16f-203d6049c4fa.1782630.rsem.genes.normalized_results	3d0e33522aac394da0e91d97fc6dd9ee	434342	validated
41dfc222-0871-40a1-8ea2-6bfdfe6b9617	41dfc222-0871-40a1-8ea2-6bfdfe6b9617/unc.edu.c8fd7f63-e309-4a7e-876d-7ca2cf954abe.2309044.rsem.genes.normalized_results	5602e093e2ae768e387a96b64c020f49	434413	validated
42a7528e-32da-4824-b580-68dec0de72ca	42a7528e-32da-4824-b580-68dec0de72ca/unc.edu.ede7cca5-c3f8-43e0-9354-b99821de60c0.2493253.rsem.genes.normalized_results	7c8b0402f677c71e58616c4a4c359606	434294	validated
42b0b1f5-5eef-406b-8201-9780ddc171cd	42b0b1f5-5eef-406b-8201-9780ddc171cd/unc.edu.22e154de-0e3b-443b-8420-48d68d6c1ce4.1179550.rsem.genes.normalized_results	2e394eb8266df4ac5457c9969244c92f	435036	validated
4420e9b0-2816-4af0-aed2-f1c0f2afd761	4420e9b0-2816-4af0-aed2-f1c0f2afd761/unc.edu.230c9517-0296-4966-8dd7-14c062e82224.2503525.rsem.genes.normalized_results	75a5cb8ef6901b48db412a2c8eb5e95f	434674	validated
4439c552-6bcc-4d5e-ad0f-162911e0a9c7	4439c552-6bcc-4d5e-ad0f-162911e0a9c7/unc.edu.183e007a-dd95-4907-a19f-410a2da7f39b.2546007.rsem.genes.normalized_results	a7f7cb11734ffb0af79aba2eb6ea1789	434643	validated
447a0eb6-98f6-4d2f-821a-90e0fa3c0919	447a0eb6-98f6-4d2f-821a-90e0fa3c0919/unc.edu.394c0fda-d609-4a29-a758-c3b984e50d1d.2510551.rsem.genes.normalized_results	0a6731571fb9ac59e62c3479eff3e4e3	435173	validated
459a0dda-e2b0-4045-94c8-9b7a8f847335	459a0dda-e2b0-4045-94c8-9b7a8f847335/unc.edu.7046aa00-ff84-4ff4-9157-63b3b1d898df.2545885.rsem.genes.normalized_results	44d0a9135dc9436d3f493aea1e0f301a	433927	validated
464cdd43-ff3d-4765-baec-fd3fbb4be713	464cdd43-ff3d-4765-baec-fd3fbb4be713/unc.edu.20da407e-268c-4a10-9d1f-751974e09067.2089891.rsem.genes.normalized_results	dad2be90af5e99cebb49865ab1346630	434975	validated
46633a61-96b6-4963-97d7-8ab1df23fb2a	46633a61-96b6-4963-97d7-8ab1df23fb2a/unc.edu.1b08c8c9-5739-409d-9cbc-3b06ad1f60e6.1215496.rsem.genes.normalized_results	fba4ed3fab66515542cfbc0e96c98145	434187	validated
46b430a5-5a61-4d12-849c-95a6cc5f93ae	46b430a5-5a61-4d12-849c-95a6cc5f93ae/unc.edu.e7756fc3-3cc9-4417-a5c2-a69e67e8df10.1966649.rsem.genes.normalized_results	ca9855d14032dfe2160a7e2f51b43e3a	433386	validated
47d8a025-b088-4eb6-a21a-5c5909a4d57e	47d8a025-b088-4eb6-a21a-5c5909a4d57e/unc.edu.61c103bc-8fe0-43d7-aa15-a6fe7f503112.1111666.rsem.genes.normalized_results	4408fa173518da1694a146ab22ae7c9e	434339	validated
47f5eec9-ec53-45e5-867b-eb0ef4f3012a	47f5eec9-ec53-45e5-867b-eb0ef4f3012a/unc.edu.f2282782-43ba-47a5-abba-1f412a2fc535.2512440.rsem.genes.normalized_results	edf31efcadfec2c9f0baff1b118d58e6	435081	validated
48540f1c-1b7c-4313-8e78-a5d03385dd7b	48540f1c-1b7c-4313-8e78-a5d03385dd7b/unc.edu.81741a67-7bfd-46c5-8784-a4c87eb71c5e.2543542.rsem.genes.normalized_results	776b78eeb6bf844f3e95747b6ed125d1	434793	validated
48cc3cb9-4085-4932-839a-f91dd4d82a27	48cc3cb9-4085-4932-839a-f91dd4d82a27/unc.edu.cbc4cdac-a504-47ed-96cf-5c459f7febd0.1821838.rsem.genes.normalized_results	8e1c920770e9653b613476161a6f4f21	433638	validated
48fb80c3-7f5d-4f4b-bb5f-dd247a401e89	48fb80c3-7f5d-4f4b-bb5f-dd247a401e89/unc.edu.febead73-3b12-44e6-8bab-a7cfa7bf1129.1179287.rsem.genes.normalized_results	0a4b7314ef574530d40ecf20d61d218e	434375	validated
49328478-c724-490a-8a3b-803caeb985ea	49328478-c724-490a-8a3b-803caeb985ea/unc.edu.3d1b5ffe-38d6-4073-9020-c6897727341c.1113522.rsem.genes.normalized_results	5a86569401f373246be4cca5863dbbfe	434789	validated
493c6c98-5c69-4f16-9741-f6bfa4dbf89a	493c6c98-5c69-4f16-9741-f6bfa4dbf89a/unc.edu.b7290db7-112b-494e-80f7-bb05860f6c7e.2158296.rsem.genes.normalized_results	c5563c685a57127462454eecc969fda3	434550	validated
4a9eaf53-c24c-4ba5-bbb0-04354a9df362	4a9eaf53-c24c-4ba5-bbb0-04354a9df362/unc.edu.ae3c4446-cb58-4b5b-9eb8-6c81e1bf4535.1474940.rsem.genes.normalized_results	98178348f732637868791531cde6580c	434792	validated
4c09d39a-95a0-4caa-bf1a-006ff775e4a8	4c09d39a-95a0-4caa-bf1a-006ff775e4a8/unc.edu.370c2202-46b7-4721-a1db-ee80f6ca7782.2116099.rsem.genes.normalized_results	a35a003e52f35c3a0f9a2c5852a72644	434705	validated
4d709715-7df6-44ea-8e9c-175623206775	4d709715-7df6-44ea-8e9c-175623206775/unc.edu.263c3285-8412-426e-a042-1e4266190a03.2497153.rsem.genes.normalized_results	21db2922eb5067712a0e956a445ec2f1	434541	validated
4e052cd4-5d10-4c63-9f88-112262455095	4e052cd4-5d10-4c63-9f88-112262455095/unc.edu.fd93cd6f-ab1c-460c-bfca-268c485a4f5b.1384516.rsem.genes.normalized_results	449ab16225650a35fd10eaea237d86a6	433881	validated
4e116a46-eb11-4617-8ce6-530294fff29d	4e116a46-eb11-4617-8ce6-530294fff29d/unc.edu.74cbc344-560b-439b-bd14-1542ce579967.2158456.rsem.genes.normalized_results	aac19461b7a7023b2d4db3f8864c0b66	433622	validated
4e7af51c-f4f2-4b86-acc5-14c651d91d0e	4e7af51c-f4f2-4b86-acc5-14c651d91d0e/unc.edu.fd9b4ba5-8cb9-4867-81c9-33c608584488.2508323.rsem.genes.normalized_results	71863fb88e06c7d130144cd500aee90f	434651	validated
4f390102-9344-48f2-9c68-0dc66d99705f	4f390102-9344-48f2-9c68-0dc66d99705f/unc.edu.e356927b-b100-4adf-9935-e4fbf31d1fd3.2315433.rsem.genes.normalized_results	53213b2d8294657f33b747e4833facf3	434645	validated
4fd394e0-7be9-478d-9e9a-b9277be08f1e	4fd394e0-7be9-478d-9e9a-b9277be08f1e/unc.edu.ca10d08d-3cc5-4171-9a70-66fdff3c0c3d.1182040.rsem.genes.normalized_results	67b0ee534265dd7f5aacaadc239ce4da	434975	validated
51844c63-ae88-419c-98af-f474106b93ac	51844c63-ae88-419c-98af-f474106b93ac/unc.edu.4ebf0418-8dc9-45d3-a525-d5e2ddef1fb5.1468881.rsem.genes.normalized_results	2c7091e4ade8e344d4843b1b1ee8215e	435613	validated
5217d4bc-e842-4338-bf70-7ffdd39aa74a	5217d4bc-e842-4338-bf70-7ffdd39aa74a/unc.edu.e9acf520-2eb5-4b29-84c8-10ae6c5919e7.1989247.rsem.genes.normalized_results	0cba4b9b0bb533d411689a46e90bcd06	434500	validated
525b5f62-5233-4d19-a4fe-a1687a482a02	525b5f62-5233-4d19-a4fe-a1687a482a02/unc.edu.2dbb5e17-f331-49be-8bfa-314627ffb8a5.1474501.rsem.genes.normalized_results	2bf804ebf2ee9340d790efff274911d9	436107	validated
5300edd2-638b-4f83-9d62-bc2134368ffb	5300edd2-638b-4f83-9d62-bc2134368ffb/unc.edu.4000adba-115e-40bf-afbb-35ad20c4e416.1217947.rsem.genes.normalized_results	1629a927f09dedc559b1a2a34bc80585	434674	validated
5350b3a9-ba29-4fdf-b887-72918a04e3ed	5350b3a9-ba29-4fdf-b887-72918a04e3ed/unc.edu.42db28fc-4d5f-4b0f-aa86-7d27197c7649.1386233.rsem.genes.normalized_results	18d95110711db47ef01eada637a88a4f	436129	validated
54d64d5b-08aa-41b1-91d8-c7b3a7b155e0	54d64d5b-08aa-41b1-91d8-c7b3a7b155e0/unc.edu.b8ecfb28-27d0-4ad4-b73c-cc21be41af31.1226318.rsem.genes.normalized_results	cbb1e0ba3ec275e18dae5a70f6324dad	435113	validated
55774a24-d32f-48c3-9504-c9c40e24fb99	55774a24-d32f-48c3-9504-c9c40e24fb99/unc.edu.94309b2e-c58c-4e2b-981d-0badb3872db7.2032636.rsem.genes.normalized_results	e18e731126491b70860fe42d559ab78e	434722	validated
572ffdb4-0b0a-41d8-a7d2-8fd4428b9798	572ffdb4-0b0a-41d8-a7d2-8fd4428b9798/unc.edu.1330c062-9641-4d39-a09f-18aebaa90550.2484515.rsem.genes.normalized_results	38a8a7e3e2e5f013b7d672a333b75e89	436066	validated
57aa2110-5715-4faf-b27e-9298cf8ca3d4	57aa2110-5715-4faf-b27e-9298cf8ca3d4/unc.edu.7897b96a-99f9-4db8-abda-04caa8059896.2502977.rsem.genes.normalized_results	c31906ff4d9d8cf355c804b6859ecfe8	433471	validated
58729293-2135-411e-ab03-2ce6bef4e272	58729293-2135-411e-ab03-2ce6bef4e272/unc.edu.8c50bd9a-1849-4466-aab6-da20488610f9.2651348.rsem.genes.normalized_results	8aa88a37322d8d8b3f29c7846b31c0bf	437268	validated
590f638b-795d-4604-ac59-dfb47c182ee2	590f638b-795d-4604-ac59-dfb47c182ee2/unc.edu.3a644871-42e4-44b0-901e-512596a018b1.2543787.rsem.genes.normalized_results	c082655adf2455c65f154946c95afb73	434590	validated
5992a44d-1c1b-40a9-929b-f5d4e3c988fc	5992a44d-1c1b-40a9-929b-f5d4e3c988fc/unc.edu.d3cf6983-3dfc-4533-8809-605c197fc24e.2089345.rsem.genes.normalized_results	c1f7f2fd9995de466d3bc9d8aaf18ea2	434642	validated
5a2c23a5-1c8d-4192-9507-ee5b11d94d73	5a2c23a5-1c8d-4192-9507-ee5b11d94d73/unc.edu.1ff7160a-3918-4942-8a87-9b78d2306c2e.2470521.rsem.genes.normalized_results	1071d9a28074e4ae8d1e7fe1a98bb5a1	434894	validated
5bd9ac39-0fe2-425c-99f2-08653eea257e	5bd9ac39-0fe2-425c-99f2-08653eea257e/unc.edu.791a46e8-4d45-4878-b09d-a4f64ce88746.1474976.rsem.genes.normalized_results	4e4a2c9b24c5fa28a1b552d90f5b5130	434492	validated
5cb2be74-746c-4644-8859-e0840d269298	5cb2be74-746c-4644-8859-e0840d269298/unc.edu.d31897c3-5d0a-4104-bdc6-4b12eb061c2a.2316196.rsem.genes.normalized_results	70127a7786cbf0bf22debae077643345	435213	validated
5ce8687d-c805-4ca4-8b6a-0846d906b942	5ce8687d-c805-4ca4-8b6a-0846d906b942/unc.edu.088b27e8-38f6-41ff-a861-d371415fd7f0.2233153.rsem.genes.normalized_results	c9169700bdfa7cbdd50c72aec6ec9659	436084	validated
5d6c6299-041d-4c01-bcde-a9a74e16b339	5d6c6299-041d-4c01-bcde-a9a74e16b339/unc.edu.56907638-5828-4ad8-9be9-a6cf5aa90f7b.2469902.rsem.genes.normalized_results	eab0f7e5cc30a7362a0d74439879137e	434439	validated
5d9d381e-6fa1-4e6f-9efb-137db69bb27e	5d9d381e-6fa1-4e6f-9efb-137db69bb27e/unc.edu.791dd985-420e-46a0-a770-ebaf0d2beaf1.1350151.rsem.genes.normalized_results	9d6863f61326cdbc9fc7963dc46244db	434255	validated
5e148320-ac67-44d2-b5bf-4627cfcb9ad2	5e148320-ac67-44d2-b5bf-4627cfcb9ad2/unc.edu.80b2573f-d8e0-4d0d-84a6-301c5103267d.1469201.rsem.genes.normalized_results	7492dfb4579103f5ca37469e01d02417	436778	validated
5f660495-3dea-44a5-9b44-4080d9656904	5f660495-3dea-44a5-9b44-4080d9656904/unc.edu.f680256f-f3be-4742-8211-6635de93f0b6.2504431.rsem.genes.normalized_results	b3a8bba8155936d6678babb713f78d83	434823	validated
5f729fd8-5cc4-4cc0-8e15-c9acc81b393d	5f729fd8-5cc4-4cc0-8e15-c9acc81b393d/unc.edu.210311b9-88d7-4e29-974a-0e807ea88d1b.2497555.rsem.genes.normalized_results	d95044846b3efba0f5f4017396f9817b	434289	validated
60aae608-0c91-4a61-acc6-5081bce07eab	60aae608-0c91-4a61-acc6-5081bce07eab/unc.edu.d4ba2875-9bea-46eb-8279-72975c812701.2507543.rsem.genes.normalized_results	a5e31413c3e10ed03cc9addef2aef422	435879	validated
61334cb3-c8a0-45b2-91fd-f4eb1126a31b	61334cb3-c8a0-45b2-91fd-f4eb1126a31b/unc.edu.6f9d42b2-dcbf-440a-9d11-1a434f202227.2647308.rsem.genes.normalized_results	f8ad4360f24134ba5abbdc5ff4a37bad	433836	validated
613624c1-6ebe-4b1b-afc8-51f56c02265f	613624c1-6ebe-4b1b-afc8-51f56c02265f/unc.edu.b6a8b608-8bf6-4d57-a720-bd4aaced4591.1245465.rsem.genes.normalized_results	fde34824f094cb4b5c6f82592c274ef3	435234	validated
61f3aa25-5a2d-4489-8f1c-67a394d07bc7	61f3aa25-5a2d-4489-8f1c-67a394d07bc7/unc.edu.024bc00e-0419-4dc6-8df4-ad3af476314d.1475264.rsem.genes.normalized_results	7530bdeeb611a72634b98e1415be4069	434857	validated
62067a28-7598-4b86-839d-89a5ee0f82c5	62067a28-7598-4b86-839d-89a5ee0f82c5/unc.edu.8baefcdb-0b95-4f4a-a7ba-3ee75c227bd1.2508830.rsem.genes.normalized_results	028ee980d0f05291622a5ef1ece12f8f	434302	validated
63862489-0192-4251-97ab-a5ee17074560	63862489-0192-4251-97ab-a5ee17074560/unc.edu.227c6e50-7801-4fb6-91d3-eda4313024bb.2233615.rsem.genes.normalized_results	ffc82d69a3945bfc175a0c210a80b15b	435649	validated
643b7764-7563-40a4-9a8f-474c1713d3d2	643b7764-7563-40a4-9a8f-474c1713d3d2/unc.edu.debf57c3-f5e0-418a-ad1c-40a8ccc93692.2650642.rsem.genes.normalized_results	2abf02b07c6e4f7fd871374c50fc1c0a	433649	validated
64f86f5c-b018-45d1-a2d8-627167f2a54c	64f86f5c-b018-45d1-a2d8-627167f2a54c/unc.edu.eb210789-9eb4-4def-a83d-3f0254b3c6dd.1228930.rsem.genes.normalized_results	300c74605a8a200738fc74ceb19f616b	434146	validated
65654c4a-fece-4d06-a9b0-27d4b29f0a55	65654c4a-fece-4d06-a9b0-27d4b29f0a55/unc.edu.4cab604d-59f6-46d2-8c35-d3416977e313.2504852.rsem.genes.normalized_results	47abf845fa35022c21adf5474e278a4d	434784	validated
66838404-3027-4194-b3ce-719c1d7a1f25	66838404-3027-4194-b3ce-719c1d7a1f25/unc.edu.a126ebd8-a7e3-4ea6-92a4-cf8a3a99b19b.2635163.rsem.genes.normalized_results	2dea0dbba7ca637d5789ad0325966843	435172	validated
66fb4649-2db0-4da9-965b-d32d5fa981ed	66fb4649-2db0-4da9-965b-d32d5fa981ed/unc.edu.fea0469f-786a-4203-95c9-60d0f76c9045.1983839.rsem.genes.normalized_results	abb970ae3aa9b5fdd14ee5e093920a77	435037	validated
679d76d8-2a54-43e8-bca7-ad00a431eea5	679d76d8-2a54-43e8-bca7-ad00a431eea5/unc.edu.d855e064-11e2-436f-8433-b114b4709247.2649768.rsem.genes.normalized_results	eab82fa5542a8d48f5a17bf7cf20985a	434351	validated
6847611e-a67d-4b95-8e51-ac08fbd88b3e	6847611e-a67d-4b95-8e51-ac08fbd88b3e/unc.edu.4be53c32-b222-44dd-b0b9-6a935591380a.2090033.rsem.genes.normalized_results	fbe9b8ae5c216805960b6dff343bd848	433646	validated
68e02520-36d2-4a57-91ff-786d37c579b2	68e02520-36d2-4a57-91ff-786d37c579b2/unc.edu.ccc9fcec-f07a-498b-9389-9c2b3aa0d2bf.2647114.rsem.genes.normalized_results	4b40b755dab6968e324d9c6330834ee6	434669	validated
695a8689-4837-4609-a02e-479b998eccf1	695a8689-4837-4609-a02e-479b998eccf1/unc.edu.0c23ff84-4469-485b-b3fd-2298cd6c8e42.2543245.rsem.genes.normalized_results	cfb506d2d982457868c3881274459dd2	435101	validated
69ab785d-d32c-4ef0-ac55-b9d3f2962453	69ab785d-d32c-4ef0-ac55-b9d3f2962453/unc.edu.1e48f03f-3939-4dfd-8d32-c85ec473678a.2635068.rsem.genes.normalized_results	0927050ae98435e5f2dea6d2c82cfe0a	435827	validated
6abfe3c8-e6f9-45cd-b7c4-384bb58b5101	6abfe3c8-e6f9-45cd-b7c4-384bb58b5101/unc.edu.74bf5bf4-7a66-4316-9b43-a85db455dfd3.2448997.rsem.genes.normalized_results	88c0c4f2b84a3f1ac851759533c1f761	435101	validated
6bcd9dd4-898e-4f00-bac3-ae4dd27d3c41	6bcd9dd4-898e-4f00-bac3-ae4dd27d3c41/unc.edu.0cb1b6e8-1a05-472d-9651-126f92d17e73.2504184.rsem.genes.normalized_results	59f1dd093fd9651b5f0472333fbf50c5	435218	validated
6c259e81-0c6e-42a2-8bce-9cf51dacd51c	6c259e81-0c6e-42a2-8bce-9cf51dacd51c/unc.edu.eb59f0f9-3b20-4dce-833e-6a67076ddc01.1356449.rsem.genes.normalized_results	35dd8b6146377618dde1c00f29037a7c	434150	validated
6c2c2466-3ca3-4644-bb26-71fa19096156	6c2c2466-3ca3-4644-bb26-71fa19096156/unc.edu.fd79008e-fae5-4276-bc25-eae14eb7b7e4.1112029.rsem.genes.normalized_results	2ea220c4e09697cec23fb5182af0cade	436066	validated
6c337767-e149-494f-bb2e-a835fd1524e7	6c337767-e149-494f-bb2e-a835fd1524e7/unc.edu.3167baad-cb92-49e6-8a7d-c59f81709a52.2222237.rsem.genes.normalized_results	2ba394d309d0cb4633efaec23daa303b	434170	validated
6ce39e39-04ff-45da-96c9-c96d75f79550	6ce39e39-04ff-45da-96c9-c96d75f79550/unc.edu.fac8f7fd-3e80-410a-a281-2b564862b335.1227035.rsem.genes.normalized_results	36470ab960aaeffd7afe2cc53ee89af7	434144	validated
6d308e1e-ab2a-4dd7-bbab-47d5ded02b88	6d308e1e-ab2a-4dd7-bbab-47d5ded02b88/unc.edu.bf1d6946-63b3-48ca-add1-1c5ec5cafd22.1469149.rsem.genes.normalized_results	21d329f5849ecd050f41b7682fa06ac9	436341	validated
6d528497-908f-48cc-9592-be4b595e3cdf	6d528497-908f-48cc-9592-be4b595e3cdf/unc.edu.347ce226-e621-4492-a821-c990b5ef4ff3.2513033.rsem.genes.normalized_results	b3ed3f11226cfa14fe8c6f9ff380d3c6	434342	validated
6d5ea44e-d2d4-47a5-8d92-ae6d018e29f5	6d5ea44e-d2d4-47a5-8d92-ae6d018e29f5/unc.edu.9e523e29-ea79-4124-97b4-d9c8686b3ddc.2647093.rsem.genes.normalized_results	12270f3f28f57ac15f9287302c8175a5	434098	validated
6d640783-f362-4468-a068-ed0f0fcf5061	6d640783-f362-4468-a068-ed0f0fcf5061/unc.edu.511d6289-1558-4e90-a77a-05298e15b17c.1390767.rsem.genes.normalized_results	65eb9c71cf9e7bfc40c62f289da33c59	434365	validated
6dc5e437-1f4f-4959-b06e-cf2d4219ab5a	6dc5e437-1f4f-4959-b06e-cf2d4219ab5a/unc.edu.7d08924f-7f7e-48f2-80d6-275b4d964697.2498593.rsem.genes.normalized_results	97fc1fedf5578902ac7945e9229175e7	435956	validated
6e80923a-60b7-4805-a823-a84c39c14ae9	6e80923a-60b7-4805-a823-a84c39c14ae9/unc.edu.4e0401b2-6ad4-4709-aa43-f2af0afef259.2095203.rsem.genes.normalized_results	cb6dc685de2b737086dc43248bf0f407	432920	validated
6f091ff0-c773-4765-8f3c-cc7ed8569c03	6f091ff0-c773-4765-8f3c-cc7ed8569c03/unc.edu.06c37fa7-a8d3-4727-ba1d-69b584b8f585.2434779.rsem.genes.normalized_results	865eff619137e80ddbc1c8738b41bedf	434981	validated
6f6fd61e-d8e3-4c0d-a077-3ff8a486a494	6f6fd61e-d8e3-4c0d-a077-3ff8a486a494/unc.edu.a2b8a4b8-202d-4705-89ab-5ac06028d7b0.2469867.rsem.genes.normalized_results	584b8a779dd9f0d338119265121fc6df	435644	validated
71b60c00-3197-4da7-a10c-e6dea3382f30	71b60c00-3197-4da7-a10c-e6dea3382f30/unc.edu.b4f88ea9-de76-4d5b-a535-5a1a010903e4.2469710.rsem.genes.normalized_results	be255eeb2551fdc6d07eeef3ec50d760	433824	validated
7275bf53-55cc-41a1-acbb-3d79840cf3f8	7275bf53-55cc-41a1-acbb-3d79840cf3f8/unc.edu.5eb594ca-ba46-45d2-8532-0fabac564e34.1821985.rsem.genes.normalized_results	0c4e483a6497d3a0b41581fae12277b9	433969	validated
73c0478b-74a0-416c-924d-5c43516c52db	73c0478b-74a0-416c-924d-5c43516c52db/unc.edu.a56ef438-c2ac-4c6f-9283-59e38ba14f28.1966590.rsem.genes.normalized_results	2167062b64f9a29df936082b91f48b61	433533	validated
7555f855-3c7b-44e7-a9bc-841b25d3e1ff	7555f855-3c7b-44e7-a9bc-841b25d3e1ff/unc.edu.19823203-33ed-4c89-a8af-611ad1e95f8a.2641092.rsem.genes.normalized_results	c470099403298fce75e9204deef0730c	436322	validated
7581850b-9c2c-4da5-91a2-bfdd7d4016f6	7581850b-9c2c-4da5-91a2-bfdd7d4016f6/unc.edu.92e94724-a03e-4b58-91b2-f309ab8dc943.2157873.rsem.genes.normalized_results	e6323d5a3c1d7a910f61f1711ec29608	435417	validated
77246310-54ef-429f-ba40-3a6ff7483505	77246310-54ef-429f-ba40-3a6ff7483505/unc.edu.c0ccb685-0789-4559-9189-05b841173aff.1315166.rsem.genes.normalized_results	b4f68bb8740c2470cabeaef0229f57c7	434866	validated
7815329f-b218-4a01-b8dc-c44ac83696d0	7815329f-b218-4a01-b8dc-c44ac83696d0/unc.edu.80cdd385-2a6a-4d59-81c7-f36786637323.1179661.rsem.genes.normalized_results	9df0bac662cc4d1a44d3c3c23741c4b0	434701	validated
78a4913c-0174-410d-b9a5-c12d3c7cbb31	78a4913c-0174-410d-b9a5-c12d3c7cbb31/unc.edu.459468e0-79bc-4544-b168-27a85342d4c1.2236143.rsem.genes.normalized_results	f63d23d134daa979930d81817bebf308	433561	validated
793a32ac-d910-455a-86a2-942fa25e6539	793a32ac-d910-455a-86a2-942fa25e6539/unc.edu.575f9b1e-4952-488a-bbdd-ac98c1f68382.1388351.rsem.genes.normalized_results	cdc0971d7e5a01962a804619d84fa050	434141	validated
7b7fe0d4-5505-45ce-99a1-ee569abdb89a	7b7fe0d4-5505-45ce-99a1-ee569abdb89a/unc.edu.d68e2da7-7bd4-4510-8751-02e9f16ad4e6.2095484.rsem.genes.normalized_results	6a87b44fbc610da431f5e1dba85f6864	435147	validated
7baccf71-2d7a-40f3-b36c-7905abff3fc1	7baccf71-2d7a-40f3-b36c-7905abff3fc1/unc.edu.718250e5-65a4-4365-8e2e-3dd4966c4fc6.2470096.rsem.genes.normalized_results	78611d732a6c6e2b902992fd563790f9	434985	validated
7c7807a7-6952-4710-b3d3-042612181c79	7c7807a7-6952-4710-b3d3-042612181c79/unc.edu.689c1593-3903-4c82-9cb1-1471d8bca178.2469567.rsem.genes.normalized_results	1eb57d1b1973c7e863d77e10e451f148	435854	validated
7cc32300-f6ae-4824-bbf9-68698ab3ed4b	7cc32300-f6ae-4824-bbf9-68698ab3ed4b/unc.edu.ee7d92c6-8a20-41ec-8e43-7a7c462b13d5.2032903.rsem.genes.normalized_results	85ecf05585d580b7701a7c12cdbfaf5a	435971	validated
7cdbc786-1330-4a4e-8e2d-5a600ee0fef6	7cdbc786-1330-4a4e-8e2d-5a600ee0fef6/unc.edu.5e7e3e20-cbfa-476d-bb92-fa3a58207a9b.1113968.rsem.genes.normalized_results	ddf6204161e95c0f7af780ad5cb0dcc7	434616	validated
7d7c806c-2e74-4e43-9fd4-6723d26661ae	7d7c806c-2e74-4e43-9fd4-6723d26661ae/unc.edu.c1ce17a6-3e8b-41b7-97bc-9213b352ce84.2233856.rsem.genes.normalized_results	f0bf02b5c08f82b86d00cb2dcd92c1ad	434894	validated
7e24c268-2019-4bef-ac78-a1f24094731c	7e24c268-2019-4bef-ac78-a1f24094731c/unc.edu.f40981b0-a1e6-43d2-ae38-c2a7d6166fbf.2435114.rsem.genes.normalized_results	a96f6337c0c1769588c0318c9264ca5d	434634	validated
7e7b14cd-c359-4670-98a4-c9d499ada467	7e7b14cd-c359-4670-98a4-c9d499ada467/unc.edu.01a7643f-d7be-40e8-bdc1-562d825e8ba8.2096836.rsem.genes.normalized_results	5add3988a3a31b6411a096583f423b57	433969	validated
7ee717e9-f3b5-4d33-bbce-b58c9c3c2113	7ee717e9-f3b5-4d33-bbce-b58c9c3c2113/unc.edu.c3919da2-0345-4374-940a-89fc70b7f393.2647463.rsem.genes.normalized_results	222326905f1415c1eee458144af65ce2	435420	validated
